,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
129,0.48512037595113117,0.03600506173691393,0.001671155293782552,0.00023647191804512278,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.7351973684210527,0.7128712871287128,0.7194719471947195,0.7225274725274725,0.00936917810689887,30,0.7623762376237624,0.7594728171334432,0.7471169686985173,0.7563220078185742,0.006615991814648103
130,0.6219875812530518,0.04250730855648143,0.0018380482991536458,0.00023658430964115183,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.7713815789473685,0.7772277227722773,0.7887788778877888,0.7791208791208791,0.007229175815759923,5,0.773102310231023,0.8121911037891268,0.7915980230642504,0.7922971456948001,0.015965588511888607
131,0.5960951646169027,0.06208184623754446,0.0011696815490722656,0.0002365281338701493,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.7351973684210527,0.7656765676567657,0.7145214521452146,0.7384615384615385,0.021000159124462486,21,0.7524752475247525,0.7981878088962109,0.7380560131795717,0.7629063565335117,0.02563284664112786
132,0.6897096633911133,0.0413880674270595,0.0028433799743652344,0.00023824120917497819,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.7730263157894737,0.7557755775577558,0.7475247524752475,0.7587912087912088,0.0106295377674554,15,0.7978547854785478,0.7981878088962109,0.7619439868204283,0.7859955270650624,0.01700755062227002
133,0.6816966533660889,0.11573596168564239,0.0015025933583577473,0.0004089006913758249,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.6644736842105263,0.7755775577557755,0.7211221122112211,0.7203296703296703,0.04537381851683126,34,0.6947194719471947,0.8105436573311368,0.7454695222405272,0.7502442171729529,0.047405405906476815
134,0.8803284962972006,0.07423928385526925,0.002841949462890625,0.0006242020908777552,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.7993421052631579,0.7821782178217822,0.7541254125412541,0.7785714285714286,0.018639696076177693,6,0.8234323432343235,0.8163097199341022,0.7817133443163097,0.8071518024949117,0.01822122034968349
135,0.19723049799601236,0.08504132811389106,0.0011703968048095703,0.0002363596066142699,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6069078947368421,0.5891089108910891,0.6303630363036303,0.6087912087912087,0.01688543935689203,146,0.5767326732673267,0.6087314662273476,0.6606260296540363,0.6153633897162368,0.03456887442318332
136,0.2746569315592448,0.026387825779676483,0.0010025501251220703,1.9466795466607238e-07,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6381578947368421,0.66996699669967,0.6782178217821783,0.6620879120879121,0.017280086113788864,75,0.6427392739273927,0.7009884678747941,0.7009884678747941,0.681572069892327,0.027458933359238602
137,0.29584550857543945,0.040268274206054354,0.0010025501251220703,0.0,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.6907894736842105,0.6633663366336634,0.6666666666666666,0.6736263736263737,0.012230513577231164,66,0.6955445544554455,0.7034596375617792,0.6927512355848435,0.6972518092006895,0.004535306479815036
138,0.3564479351043701,0.04894911616753783,0.0011698404947916667,0.00023641574228364104,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.6990131578947368,0.6732673267326733,0.7128712871287128,0.695054945054945,0.01640074973648627,54,0.7211221122112211,0.685337726523888,0.7331136738056013,0.7131911708469035,0.020294665273735454
