,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,1.6550024032592774,0.13057603051067207,0.0032090187072753907,0.00040094867688035654,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.5851648351648352,0.5494505494505495,0.5082417582417582,0.5741758241758241,0.5137362637362637,0.5461538461538461,0.031003815339925037,174,0.6167582417582418,0.5913461538461539,0.5137362637362637,0.6201923076923077,0.5432692307692307,0.5770604395604396,0.04193364333304695
12,1.7145608425140382,0.10806333590358845,0.0032085895538330076,0.00040104424270973765,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.5741758241758241,0.5796703296703297,0.5769230769230769,0.5631868131868132,0.5906593406593407,0.5769230769230769,0.008859623899229185,41,0.6201923076923077,0.6023351648351648,0.6188186813186813,0.6167582417582418,0.625,0.6166208791208792,0.007640623068776597
13,0.6609586715698242,0.16434508718077062,0.003008127212524414,3.015782985847835e-07,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.6181318681318682,0.5,0.5192307692307693,0.5027472527472527,0.5879120879120879,0.5456043956043956,0.04829542185350711,176,0.6078296703296703,0.5,0.507554945054945,0.5144230769230769,0.5810439560439561,0.5421703296703296,0.04374649571074434
14,0.6154370784759522,0.05989344043533442,0.002406883239746094,0.0004911088098774068,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.5412087912087912,0.5961538461538461,0.6016483516483516,0.5961538461538461,0.6071428571428571,0.5884615384615385,0.023975191460737833,14,0.5666208791208791,0.6064560439560439,0.603021978021978,0.6105769230769231,0.603021978021978,0.5979395604395604,0.01590443436542148
15,0.8025725841522217,0.05413610245971901,0.003007793426513672,0.0006343701051955697,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.5934065934065934,0.5961538461538461,0.532967032967033,0.5494505494505495,0.6016483516483516,0.5747252747252747,0.027984245226916126,51,0.5782967032967034,0.5824175824175825,0.5123626373626373,0.6071428571428571,0.5693681318681318,0.5699175824175824,0.03138488279813431
16,0.797927713394165,0.020069489757466558,0.002607107162475586,0.0004907580372628266,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.5,0.554945054945055,0.5576923076923077,0.5576923076923077,0.5659340659340659,0.5472527472527473,0.023912148513174664,166,0.5,0.5679945054945055,0.5899725274725275,0.6057692307692307,0.5906593406593407,0.5708791208791208,0.037430751583565805
17,0.8416386604309082,0.07031147207148487,0.002807474136352539,0.00040094881865263834,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.5302197802197802,0.6181318681318682,0.6071428571428571,0.5494505494505495,0.4945054945054945,0.5598901098901099,0.04666773047821114,133,0.5831043956043956,0.6043956043956044,0.5885989010989011,0.6085164835164835,0.4951923076923077,0.5759615384615385,0.04147942269298844
18,0.9034031391143799,0.05183700826183781,0.002607393264770508,0.0004911865149635616,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",0.5,0.5851648351648352,0.6098901098901099,0.5741758241758241,0.5796703296703297,0.5697802197802198,0.03696458943198719,76,0.5,0.554945054945055,0.5865384615384616,0.6126373626373627,0.6064560439560439,0.5721153846153846,0.0412911265380506
19,1.016504955291748,0.0658169232689203,0.0026064395904541017,0.0004907003840687219,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",0.5302197802197802,0.5741758241758241,0.5879120879120879,0.5274725274725275,0.5714285714285714,0.5582417582417583,0.024658028211337217,138,0.5556318681318682,0.5892857142857143,0.6071428571428571,0.5391483516483516,0.6009615384615384,0.578434065934066,0.02650565054716883
20,1.0469847202301026,0.06082259652521608,0.0024066925048828124,0.0004914589342535365,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",0.5082417582417582,0.6071428571428571,0.5741758241758241,0.5,0.6181318681318682,0.5615384615384615,0.04913206352990804,125,0.5212912087912088,0.6092032967032966,0.595467032967033,0.5,0.6098901098901099,0.5671703296703297,0.04692376855655187
