,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
135,0.1872997283935547,0.057875554060695986,0.0028070449829101563,0.0007507241383585959,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.5192307692307693,0.5027472527472527,0.4835164835164835,0.4725274725274725,0.49175824175824173,0.493956043956044,0.016056746369453267,217,0.7225274725274725,0.5061813186813187,0.6957417582417582,0.6936813186813187,0.5212912087912088,0.6278846153846154,0.09387748949268969
136,0.15501294136047364,0.025067230706875946,0.003208780288696289,0.0004010678613218278,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.510989010989011,0.5631868131868132,0.5,0.49725274725274726,0.5082417582417582,0.515934065934066,0.024163333436589034,86,0.7053571428571429,0.5865384615384616,0.5769230769230769,0.5281593406593407,0.625,0.6043956043956044,0.059166474615203336
137,0.2520717144012451,0.07579188439824484,0.00240631103515625,0.000491575781229082,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.5494505494505495,0.5082417582417582,0.5384615384615384,0.5439560439560439,0.48626373626373626,0.5252747252747253,0.02416333343658904,25,0.7850274725274725,0.8276098901098901,0.790521978021978,0.8770604395604396,0.5412087912087912,0.7642857142857142,0.1162841051768183
138,0.16704506874084474,0.032227124729030665,0.003010845184326172,0.0006341020009111134,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.5164835164835165,0.4835164835164835,0.510989010989011,0.5384615384615384,0.5054945054945055,0.510989010989011,0.017719247798458345,125,0.6572802197802198,0.5597527472527473,0.7115384615384616,0.5817307692307693,0.7287087912087912,0.6478021978021978,0.06755169944252146
139,0.2093581199645996,0.07666425994955572,0.003208303451538086,0.0004005913648726346,0.001,"(50, 50)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.47527472527472525,0.5247252747252747,0.5521978021978022,0.5274725274725275,0.5054945054945055,0.5170329670329671,0.02561877632280171,69,0.6016483516483516,0.7664835164835165,0.8695054945054945,0.6634615384615384,0.6263736263736264,0.7054945054945054,0.09942853863642451
140,0.20975894927978517,0.08537555141665432,0.003008317947387695,0.0006344455633646545,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.4725274725274725,0.489010989010989,0.5274725274725275,0.4697802197802198,0.5439560439560439,0.5005494505494505,0.0299135331622334,188,0.6572802197802198,0.5226648351648352,0.5157967032967034,0.7973901098901099,0.834478021978022,0.665521978021978,0.13328848166848353
141,0.13495960235595703,0.015041737947391514,0.0030107975006103517,0.0010958980403741562,0.001,"(50, 50)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.49725274725274726,0.5439560439560439,0.5164835164835165,0.5439560439560439,0.5494505494505495,0.5302197802197802,0.020113192546948478,12,0.5439560439560439,0.5521978021978022,0.5425824175824175,0.5597527472527473,0.6490384615384616,0.5695054945054945,0.040243736485186074
142,0.1556180477142334,0.039699205256256816,0.0024032115936279295,0.0004878026276124149,0.001,"(50, 50)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.510989010989011,0.532967032967033,0.5439560439560439,0.49725274725274726,0.49725274725274726,0.5164835164835165,0.018954053088637717,77,0.7809065934065934,0.5439560439560439,0.6064560439560439,0.5556318681318682,0.5494505494505495,0.6072802197802197,0.08963098920203383
143,0.07098898887634278,0.010917775194487526,0.0022064208984375,0.000400972437214967,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.4945054945054945,0.5576923076923077,0.5192307692307693,0.5082417582417582,0.49725274725274726,0.5153846153846153,0.022893040281318312,92,0.5233516483516484,0.5103021978021978,0.5164835164835165,0.5206043956043956,0.5309065934065934,0.5203296703296704,0.006876368687243869
144,0.0896367073059082,0.012940035816341205,0.002209043502807617,0.0003991214917581034,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5082417582417582,0.4532967032967033,0.4725274725274725,0.49725274725274726,0.47527472527472525,0.48131868131868133,0.019379331965437795,257,0.4793956043956044,0.49175824175824173,0.5171703296703297,0.5020604395604396,0.4993131868131868,0.4979395604395604,0.012415941251073273
145,0.10006651878356934,0.011118590571730171,0.002005481719970703,2.431401974483864e-07,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.47802197802197804,0.47802197802197804,0.4697802197802198,0.5192307692307693,0.5164835164835165,0.49230769230769234,0.02109489430818954,233,0.5528846153846154,0.5103021978021978,0.5089285714285714,0.5123626373626373,0.5192307692307693,0.5207417582417582,0.01645716758533413
146,0.09023594856262207,0.009381165718798917,0.0024062156677246093,0.0004911668225050858,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.46153846153846156,0.5494505494505495,0.5412087912087912,0.4945054945054945,0.5027472527472527,0.5098901098901099,0.03216046291574043,133,0.5357142857142857,0.5137362637362637,0.5151098901098901,0.5281593406593407,0.5631868131868132,0.5311813186813186,0.017981393595553393
147,0.09365019798278809,0.011212338204989918,0.0022056102752685547,0.0004012589644476037,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.489010989010989,0.5384615384615384,0.5054945054945055,0.4725274725274725,0.49175824175824173,0.49945054945054945,0.022142243603966903,194,0.5103021978021978,0.4951923076923077,0.5425824175824175,0.5144230769230769,0.554945054945055,0.5234890109890109,0.021958267220703667
148,0.07800798416137696,0.0044566674593828175,0.0024092674255371095,0.0004887062463947401,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.49175824175824173,0.48626373626373626,0.510989010989011,0.4945054945054945,0.47527472527472525,0.49175824175824173,0.011655606283294736,238,0.4958791208791209,0.49862637362637363,0.49244505494505497,0.49793956043956045,0.5013736263736264,0.49725274725274726,0.002977951014928396
149,0.11029415130615235,0.016353515617819708,0.0022086620330810545,0.00039988183299464493,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.5412087912087912,0.521978021978022,0.5274725274725275,0.521978021978022,0.5467032967032966,0.5318681318681319,0.010220371009746269,7,0.5597527472527473,0.5899725274725275,0.5995879120879121,0.5961538461538461,0.5418956043956044,0.5774725274725274,0.02268938064830327
150,0.09986133575439453,0.016076733623078036,0.0028078556060791016,0.0004016161354191739,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.5164835164835165,0.4532967032967033,0.5412087912087912,0.49175824175824173,0.5137362637362637,0.5032967032967033,0.029507080400214394,174,0.5240384615384616,0.5810439560439561,0.5116758241758241,0.5212912087912088,0.5178571428571429,0.5311813186813187,0.025270992318692297
151,0.10608434677124023,0.02912540944726211,0.002204418182373047,0.0004018676239937707,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.5,0.48626373626373626,0.4945054945054945,0.4807692307692308,0.48626373626373626,0.48956043956043954,0.006818502003291681,246,0.4876373626373626,0.49313186813186816,0.4945054945054945,0.5638736263736264,0.6607142857142857,0.5399725274725274,0.06655839938671622
152,0.11691184043884277,0.022940563887561296,0.0022064208984375,0.00040109184135084,0.001,"(50,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.4642857142857143,0.521978021978022,0.5164835164835165,0.5082417582417582,0.510989010989011,0.5043956043956044,0.02060256402115679,165,0.49725274725274726,0.489010989010989,0.5673076923076923,0.6160714285714286,0.6380494505494505,0.5615384615384615,0.06042176311392238
153,0.09926376342773438,0.016814440913548275,0.002807331085205078,0.00040135413348075995,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.48626373626373626,0.5302197802197802,0.4945054945054945,0.5082417582417582,0.49725274725274726,0.5032967032967033,0.015187115341851925,174,0.5728021978021978,0.6222527472527473,0.5157967032967034,0.5171703296703297,0.5460164835164835,0.5548076923076923,0.03971989764955528
