mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,N_Components/Clusters/Features,params,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score,Data_Perspective,Dataset,Clustering_Algorithm,Clustered_Data
0.08773059844970703,0.00975699277033393,0.0009024143218994141,0.00020062982221393728,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.14107151031494142,0.010074605919876026,0.0009016990661621094,0.00020027194704299298,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.17927103042602538,0.004141118380736617,0.0010025978088378906,4.623107774177866e-07,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.6776620370370371,0.045538467956657336,136,0.6925616723689384,0.015243909515310248,ICA,Cars,Kmeans,1
0.2420342445373535,0.014728315323210563,0.0008022785186767577,0.0002455737752680063,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.7002314814814815,0.0016237319954344998,39,0.7021130471880411,0.002589587449791588,ICA,Cars,Kmeans,1
0.2765271186828613,0.030916982895205388,0.0009019374847412107,0.0002005103368677352,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.6973379629629629,0.004548841493931913,116,0.7035602251909354,0.004264079664618259,ICA,Cars,Kmeans,1
0.3397933006286621,0.026284228891898596,0.0010026454925537106,0.00031688344567130315,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.7071759259259259,0.008773382555053331,28,0.7081911948001973,0.011248679086639684,ICA,Cars,Kmeans,1
0.5482414722442627,0.1158192665184517,0.001102876663208008,0.0002007723066957121,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.6383101851851852,0.11638063844655287,169,0.7954537279472659,0.08126393293695712,ICA,Cars,Kmeans,1
0.5593700885772706,0.15915677948198154,0.0014041423797607419,0.0003757192266892708,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.6811342592592593,0.027707754231232517,131,0.7553691976945535,0.06811547964664874,ICA,Cars,Kmeans,1
0.5422251701354981,0.06609534791564219,0.0015039920806884765,0.0004481941170553051,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.6736111111111112,0.03488014117834528,145,0.7468007327907114,0.05479383770988008,ICA,Cars,Kmeans,1
0.08542470932006836,0.007296548069810738,0.0009021759033203123,0.00020098700359334984,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.1217198371887207,0.01057526974004758,0.0008019924163818361,0.00024553490343654004,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.1878950595855713,0.006158283975753123,0.00080108642578125,0.00024674703480381935,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.7002314814814815,0.0016237319954344998,39,0.6990739733819631,0.00224870020452257,ICA,Cars,Kmeans,1
0.2245900630950928,0.009314367696865493,0.0010028839111328122,4.672030911985737e-07,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.6990740740740741,0.0025526264529728525,111,0.703704942991225,0.011366541368206794,ICA,Cars,Kmeans,1
0.3095137596130371,0.04994342443013523,0.0009022235870361328,0.0002006532461470257,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.6417824074074074,0.08309811150688436,164,0.7021209941192711,0.030050768989098926,ICA,Cars,Kmeans,1
0.33157148361206057,0.0179875082568545,0.00100250244140625,4.101908334275544e-07,0.0001,"(25,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.7002314814814815,0.0016237319954344998,39,0.710059141898731,0.01783805612958941,ICA,Cars,Kmeans,1
0.3873180389404297,0.04327102470813314,0.0009025096893310547,0.00020055776542557568,0.0001,"(25,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.7065972222222222,0.01241718773555098,29,0.7087700660013552,0.01069041532127117,ICA,Cars,Kmeans,1
0.40215773582458497,0.019574443187553813,0.0008018016815185548,0.0002455737752680063,0.0001,"(25,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.7002314814814815,0.0016237319954344998,39,0.6976272136386071,0.0026347364510197657,ICA,Cars,Kmeans,1
0.448579216003418,0.02724802294069853,0.0012032032012939456,0.0002457488722318415,0.0001,"(25,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.6817129629629629,0.037448343246638816,128,0.7005215696443958,0.001695717433688076,ICA,Cars,Kmeans,1
0.11019172668457032,0.007914042147575209,0.0008000850677490236,0.0002437220278002268,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.15951933860778808,0.008092150758965836,0.0009025096893310547,0.00020031943204312205,0.0001,"(25, 25)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.19671711921691892,0.002255447836290858,0.0007018566131591798,0.0002455153170356583,0.0001,"(25, 25)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.7002314814814815,0.0016237319954344998,39,0.6995074993935237,0.002471873567300594,ICA,Cars,Kmeans,1
0.2759255886077881,0.011063668705494044,0.0009024143218994141,0.00020051011007264066,0.0001,"(25, 25)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.7002314814814815,0.0016237319954344998,39,0.6927063901692277,0.014954571489730019,ICA,Cars,Kmeans,1
0.2912652492523193,0.036614710446430734,0.000902557373046875,0.00020070101478979188,0.0001,"(25, 25)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.6967592592592593,0.005340870530437477,120,0.7005201057360113,0.0015124840351787017,ICA,Cars,Kmeans,1
0.5563623428344726,0.19541810210432475,0.001203155517578125,0.00040133003315199936,0.0001,"(25, 25)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.7100694444444444,0.02084430900919884,23,0.8130666371096593,0.09378707926706313,ICA,Cars,Kmeans,1
0.4119828701019287,0.0623580188355391,0.001102924346923828,0.00020051016677143836,0.0001,"(25, 25)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.6591435185185185,0.08253655884824834,151,0.7167295450172741,0.03309919884251663,ICA,Cars,Kmeans,1
0.4208078384399414,0.01346838336801194,0.0010013103485107422,2.8466818917463875e-06,0.0001,"(25, 25)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.7002314814814815,0.0016237319954344998,39,0.6983503843805158,0.0036823702783384217,ICA,Cars,Kmeans,1
0.5357080936431885,0.11935076292658603,0.0013037681579589845,0.0002457491498000089,0.0001,"(25, 25)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.6579861111111112,0.08484929214575351,155,0.7333704190124056,0.06351530382119293,ICA,Cars,Kmeans,1
0.17626338005065914,0.008186056851487563,0.0015039443969726562,0.00031718525331534217,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.2178729057312012,0.00610356702335889,0.0014035701751708984,0.00020039100720715839,0.0001,"(100, 25, 100)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.7002314814814815,0.0016237319954344998,39,0.7002317157842785,0.00040487523317969123,ICA,Cars,Kmeans,1
0.3338776111602783,0.1247351856827591,0.0013034343719482422,0.00024557368267924426,0.0001,"(100, 25, 100)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.7013888888888888,0.002472498717050881,36,0.7051521209941194,0.009949754965687816,ICA,Cars,Kmeans,1
0.5701986789703369,0.32402740739151586,0.0014041900634765626,0.0001998671125299473,0.0001,"(100, 25, 100)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.5445601851851852,0.19424004659859126,177,0.7658758772993818,0.08311736922603061,ICA,Cars,Kmeans,1
0.4714393138885498,0.2394539308299552,0.0014034271240234374,0.00020043857743937927,0.0001,"(100, 25, 100)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.6579861111111112,0.08484929214575351,155,0.7345298344528748,0.06869857465456215,ICA,Cars,Kmeans,1
0.9115962982177734,0.2837831833338553,0.002005147933959961,4.623107774177865e-07,0.0001,"(100, 25, 100)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.703125,0.10121268833154352,32,0.8870623959579399,0.0954428586300397,ICA,Cars,Kmeans,1
1.0934763908386231,0.2432179308383357,0.0020033836364746088,4.8707462770859695e-06,0.0001,"(100, 25, 100)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.6475694444444444,0.13035878250369656,162,0.9281177065992988,0.03850484375918208,ICA,Cars,Kmeans,1
1.163658618927002,0.07871864894541362,0.0020054340362548827,0.0003172608574521749,0.0001,"(100, 25, 100)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.7251157407407407,0.05828548942527303,15,0.9500836519076816,0.006210618919094199,ICA,Cars,Kmeans,1
1.027400255203247,0.19485799085183508,0.0019052982330322265,0.00020091535782805427,0.0001,"(100, 25, 100)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.7858796296296297,0.05542666963038462,4,0.9434360439339821,0.015522172909664044,ICA,Cars,Kmeans,1
0.1135005474090576,0.009120476167218115,0.0009024620056152343,0.00020029586690462333,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1102924346923828,0.0029403386464948622,0.0007038593292236327,0.00024381175839202217,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12122163772583007,0.00533747741215114,0.0010028839111328122,3.5683225505580346e-07,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12222447395324705,0.003926854087744482,0.0009023666381835938,0.00020036714409480972,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12884254455566407,0.004134412284786368,0.0011032581329345702,0.0003759237484463449,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.12803974151611328,0.010029568621161722,0.0008021831512451173,0.0002454959698792625,0.1,"(50, 50)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1829857349395752,0.07213863002104373,0.0006018638610839844,0.00020034315329881504,0.1,"(50, 50)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 14}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.15430970191955568,0.018990633927347542,0.0010025978088378906,5.519789172549357e-07,0.1,"(50, 50)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.33298349380493164,0.110516524699195,0.000902557373046875,0.0002008203866853057,0.1,"(50, 50)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.33208117485046384,0.09326090818043133,0.0012033939361572265,0.00040144933092718156,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.061362695693969724,0.0031959660214073296,0.0008023262023925781,0.0006018639555296192,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.07389645576477051,0.003334479934481745,0.0008018970489501952,0.0002453596908451842,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.08713178634643555,0.018471591137255532,0.0008014678955078125,0.0002452057184420097,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.11490459442138673,0.004282270803003485,0.0009023189544677734,0.0002007009015000112,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.6805555555555556,0.03975956356050117,194,0.6983503843805158,0.0036823702783384217,ICA,Cars,None,0
0.08512578010559083,0.005763648758925818,0.0009023189544677734,0.00020082055651884432,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.7077546296296297,0.01471462412379179,5,0.7024024827886199,0.004821063158200043,ICA,Cars,None,0
0.08703079223632812,0.009193126244903885,0.0008019924163818361,0.0002457293861629339,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1540086269378662,0.06789902952946976,0.0007019996643066406,0.00024559324590910564,0.1,"(50,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 14}",0.7083333333333334,0.010857974613701384,4,0.7045761776097305,0.008960036195369413,ICA,Cars,None,0
0.10908966064453124,0.01742603167176634,0.0006012439727783205,0.0002006533028053773,0.1,"(50,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2836528778076172,0.09265879606145844,0.0007016658782958983,0.00024576850478042904,0.1,"(50,)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 18}",0.6967592592592593,0.005340870530437477,177,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2764337062835693,0.0927355116806626,0.0010022640228271485,1.7841612752790173e-07,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.6967592592592593,0.005340870530437477,177,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.05554704666137696,0.0024841847739004324,0.0005016803741455078,4.101908334275544e-07,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.07981171607971191,0.0011604409500335904,0.0006015300750732423,0.00020062931222851804,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.09384899139404296,0.003939960031089608,0.0008024215698242187,0.00040127039929591633,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 6}",0.6863425925925926,0.019153476975669426,189,0.6922734915469748,0.011665925892787941,ICA,Cars,None,0
0.07750558853149414,0.0055155178291156105,0.0008023262023925781,0.0004009843111839144,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.07690372467041015,0.009897447349802146,0.0007018566131591798,0.000245515363341049,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.0892366886138916,0.012844306790168458,0.0009020328521728516,0.00020020015895315453,0.1,"(25,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.6984951021808052,0.0030365050236412826,ICA,Cars,None,0
0.11560654640197755,0.07691682916925459,0.0008032798767089842,0.00024639922398146853,0.1,"(25,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 14}",0.6909722222222222,0.016948541406890772,185,0.7008097504663594,0.0007511941309821246,ICA,Cars,None,0
0.10427680015563964,0.015802481729274183,0.0006015300750732423,0.00020062948222380184,0.1,"(25,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 16}",0.5850694444444444,0.22936891844598564,197,0.7041334498883247,0.0073985929749127875,ICA,Cars,None,0
0.2537735939025879,0.0941338778327823,0.0007019996643066406,0.00024588512050957356,0.1,"(25,)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2545756340026856,0.09905854888225456,0.0007019996643066406,0.0004008531960401299,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.09244542121887207,0.0014390730903649398,0.000701904296875,0.0002454765841478688,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.0962554931640625,0.004681260059536532,0.0009025096893310547,0.0003752091464907698,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.11741175651550292,0.0112299991578244,0.0006016731262207031,0.00020067750579006452,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.7019675925925926,0.006650305742945733,15,0.7038423412495922,0.010804108672788313,ICA,Cars,None,0
0.12282614707946778,0.008810078126506651,0.0008019924163818361,0.00024563207148103964,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 8}",0.7054398148148148,0.007391452461841375,9,0.7070275967643443,0.008258525678399284,ICA,Cars,None,0
0.10397305488586424,0.00397666437022293,0.0009052753448486328,0.0008076430405197921,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.11580696105957032,0.008341200071147655,0.0009025096893310547,0.00020043857743937927,0.1,"(25, 25)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.17847366333007816,0.07423544934957563,0.0008020401000976562,0.0002455737752680063,0.1,"(25, 25)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 14}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1186142921447754,0.01570857237384542,0.0008023262023925781,0.0002459050380653996,0.1,"(25, 25)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2647028923034668,0.09342962220272936,0.0010026931762695313,2.431401974483864e-07,0.1,"(25, 25)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.260792875289917,0.08923712523801297,0.0010019302368164062,0.0003180920818053183,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.17205705642700195,0.0015007249656930964,0.0013034343719482422,0.00024567115931809034,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1802785396575928,0.0048871958255289494,0.001102876663208008,0.0002007725331946261,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.17797389030456542,0.008705639670156421,0.0014025211334228516,0.0005847344552620963,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.255578088760376,0.04745727359593137,0.0018047332763671878,0.000600981719435129,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 8}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1839884757995605,0.0063729084623241365,0.0013033390045166016,0.00024578795999559644,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.19762468338012693,0.012513104324287936,0.0013035297393798827,0.0002457489184932245,0.1,"(100, 25, 100)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 12}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2621957302093506,0.08205786834127962,0.0013034820556640625,0.000245807839173952,0.1,"(100, 25, 100)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 14}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.2238942623138428,0.01864430994790952,0.001704311370849609,0.0004009724939205254,0.1,"(100, 25, 100)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 16}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.38091230392456055,0.10098292905781647,0.001704692840576172,0.00024537930820071733,0.1,"(100, 25, 100)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 18}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.3538412094116211,0.103005484615812,0.0015040397644042966,4.422005889652111e-07,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.10427746772766114,0.003444421089498517,0.0010030269622802734,2.132480599880018e-07,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.11610851287841795,0.0056514779007827715,0.001002836227416992,0.00031726059944821853,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
0.1221250057220459,0.003609609618054858,0.0009022712707519534,0.0002006772791838957,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.7002314814814815,0.0016237319954344998,17,0.7002317157842785,0.00040487523317969123,ICA,Cars,None,0
